id,phoneme,time,duration,F0,F1,F2,F3,F4,F5
24,\hs,26.653162975521067,0.06448677132290115,123.85996333756805,411.85465972900096,1324.4447149231748,2458.96011630368,3405.3125486762033,3824.9082798477616
24,\hs,26.663162975521068,0.06448677132290115,122.93028825865684,392.22577338898265,1310.9553470851663,2449.8265797485506,3415.2413768363267,3889.2946544668584
24,\hs,26.673162975521066,0.06448677132290115,120.8801804086109,359.07763790020215,1297.1870198846607,2444.233702195219,3407.95390529628,4043.8844121403536
24,\hs,26.683162975521068,0.06448677132290115,116.47333411386886,274.95466167598465,1281.7427615488975,2541.4317262764944,3367.5235438483965,4402.1870205072455
25,a,28.33458232925483,0.10279574438600747,104.93182291113587,656.970917676436,1447.002825197235,2420.142624712662,3700.3985740579005,3816.151336557587
25,a,28.344582329254827,0.10279574438600747,105.40660119440747,692.8824952554838,1439.2932466953011,2421.4479795903517,3532.352128152459,4326.718342583556
25,a,28.35458232925483,0.10279574438600747,105.19966129254172,710.4659506821611,1430.7625692060249,2386.2582144301814,3502.7873958613604,--undefined--
25,a,28.364582329254826,0.10279574438600747,104.70053038917521,717.5083328050491,1422.2630915114048,2361.3652406546485,3490.0500336904925,4479.697367111832
25,a,28.374582329254828,0.10279574438600747,104.73777099833305,719.0223204892216,1418.499513188544,2331.138675918078,3489.675665011217,--undefined--
25,a,28.384582329254826,0.10279574438600747,105.94682405719756,721.6577826808111,1410.597181076728,2309.3010346171595,3447.8541139959016,--undefined--
25,a,28.394582329254828,0.10279574438600747,108.90576240516233,709.274836089378,1409.3894801278213,2271.320397532381,3429.855023450227,--undefined--
25,a,28.404582329254826,0.10279574438600747,113.12229650052866,676.2467085308624,1411.634622163688,2244.041524819019,3376.0045640894605,--undefined--
25,a,28.414582329254827,0.10279574438600747,116.12098368851288,651.5954459696773,1410.13380696058,2232.938592259082,3280.3862415918866,--undefined--
25,a,28.42458232925483,0.10279574438600747,118.40458471209901,616.4360875194028,1391.9459521297301,2004.4184530702407,3269.36286145918,4738.31712965858
25,a,28.434582329254827,0.10279574438600747,120.09180373731574,585.4561819476764,1441.2592165535682,2701.7440513111037,3477.74969242326,--undefined--
26,\hs,28.632753836262687,0.05682497671027775,131.07530128048293,389.7323349087299,1402.4312023505931,2553.511166610079,3479.0090210137546,4477.827386316629
26,\hs,28.642753836262685,0.05682497671027775,128.14959185890322,388.06469719633037,1388.1372396023748,2447.147607426277,3421.981338315894,4325.069129495034
26,\hs,28.652753836262686,0.05682497671027775,125.67954497015064,381.51720342055813,1376.2474471223932,2408.9811904606076,3396.7888315141054,4304.359315221268
26,\hs,28.662753836262684,0.05682497671027775,123.40323636299324,363.3755281920125,1366.0504681304778,2368.0134546810496,3410.842255536881,4398.13448865974
26,\hs,28.672753836262686,0.05682497671027775,120.5918401091461,339.0895914040149,1347.8949977619197,2360.5024850621203,3435.479252587276,4617.150688707749
26,\hs,28.682753836262684,0.05682497671027775,118.26791905565594,332.5052787292939,1363.184029644365,2384.1909181264023,3439.436257629775,4872.8302381367175
27,\ef,30.31541501749163,0.10981905611424025,122.07806828390547,452.18966152097573,1573.0233085829502,2270.134178769065,3239.5659811719756,4065.468302602606
27,\ef,30.32541501749163,0.10981905611424025,119.49280491778597,463.8364376158941,1628.455235299565,2331.1959747114993,3238.2881111222023,4096.281750419374
27,\ef,30.33541501749163,0.10981905611424025,117.97270987325639,467.87173451746094,1665.064643012947,2366.825769010242,3255.3145171331744,4061.201250912875
27,\ef,30.34541501749163,0.10981905611424025,116.89403007323969,468.11654243138196,1703.3920365849758,2428.1076000835064,3332.4457138443386,3812.6595784038295
27,\ef,30.35541501749163,0.10981905611424025,116.59965111576663,469.02484194155767,1719.5262338191799,2448.8128945735875,3362.2314605917695,3691.640304151146
27,\ef,30.365415017491628,0.10981905611424025,116.74967912230989,470.4768872495088,1723.008101289832,2458.328940756808,3361.102845721179,3822.4752074216203
27,\ef,30.37541501749163,0.10981905611424025,117.04626343616961,469.84075397889546,1724.45930573802,2466.864596676584,3377.40238364568,3901.041622542878
27,\ef,30.385415017491628,0.10981905611424025,117.65116934498192,479.8303670891183,1728.7895126899134,2491.951900737042,3417.489270270509,3892.3025546906406
27,\ef,30.39541501749163,0.10981905611424025,118.28687448408692,498.24005259485205,1743.1529554509616,2516.644965985752,3483.3820208341926,3757.5002099479675
27,\ef,30.40541501749163,0.10981905611424025,118.7543097250381,495.6461318727293,1747.782202170842,2560.010366188215,3525.04070202519,3849.1247731060603
27,\ef,30.41541501749163,0.10981905611424025,119.08529269053808,473.7201830644272,1715.9366637511334,2530.442658562331,3546.8315693115683,3891.173263595911
28,\at,30.498659605310163,0.06193283978536002,123.02777599313168,531.301959999634,1493.3781142747398,2525.311316229507,3470.228784329694,3570.0976514581544
28,\at,30.50865960531016,0.06193283978536002,122.4747952294853,557.256831852324,1517.1571904248854,2602.6577856710296,3531.0720259127334,3771.653159329965
